# Matter power spectrum P(k) at redshift z=0
# for k=4.78167e-06 to 1000 h/Mpc,
# number of wavenumbers equal to 530
# k (h/Mpc)  P (Mpc/h)^3:
1.934366e-02 3.6192329801e+04
1.943904e-02 3.6132712214e+04
1.953453e-02 3.6071181349e+04
1.963014e-02 3.6009631169e+04
1.972587e-02 3.5949525980e+04
1.982172e-02 3.5886031761e+04
1.991769e-02 3.5821406362e+04
2.001379e-02 3.5755470560e+04
2.011001e-02 3.5689563374e+04
2.020637e-02 3.5622770212e+04
2.030285e-02 3.5555189144e+04
2.039947e-02 3.5486713881e+04
2.049622e-02 3.5417937085e+04
2.059312e-02 3.5347464376e+04
2.069015e-02 3.5276640002e+04
2.078733e-02 3.5204497833e+04
2.088466e-02 3.5132765268e+04
2.098213e-02 3.5058382546e+04
2.107976e-02 3.4983972348e+04
2.117754e-02 3.4909793484e+04
2.127548e-02 3.4834699439e+04
2.137358e-02 3.4757325732e+04
2.147184e-02 3.4680148571e+04
2.157027e-02 3.4602184611e+04
2.166886e-02 3.4523929403e+04
2.176763e-02 3.4444421761e+04
2.186658e-02 3.4364893975e+04
2.196570e-02 3.4284556695e+04
2.206501e-02 3.4202615632e+04
2.216450e-02 3.4120539785e+04
2.226418e-02 3.4037823860e+04
2.236406e-02 3.3957301210e+04
2.246413e-02 3.3873403125e+04
2.256440e-02 3.3787461055e+04
2.266488e-02 3.3701707252e+04
2.276556e-02 3.3617247103e+04
2.286646e-02 3.3530278595e+04
2.296757e-02 3.3447924772e+04
2.306890e-02 3.3361275021e+04
2.317045e-02 3.3272976389e+04
2.327224e-02 3.3184680809e+04
2.337426e-02 3.3094434080e+04
2.347652e-02 3.3005777434e+04
2.357901e-02 3.2914081881e+04
2.368176e-02 3.2822419347e+04
2.378476e-02 3.2726516262e+04
2.388802e-02 3.2637511478e+04
2.399154e-02 3.2545582600e+04
2.409533e-02 3.2453175348e+04
2.419939e-02 3.2358540512e+04
2.430373e-02 3.2262282381e+04
2.440835e-02 3.2166801153e+04
2.451327e-02 3.2072844084e+04
2.461848e-02 3.1978921137e+04
2.472400e-02 3.1879423630e+04
2.482982e-02 3.1784325099e+04
2.493596e-02 3.1687161917e+04
2.504242e-02 3.1590997669e+04
2.514921e-02 3.1492453403e+04
2.525634e-02 3.1393123306e+04
2.536381e-02 3.1294223002e+04
2.547163e-02 3.1195008676e+04
2.557981e-02 3.1094767517e+04
2.568836e-02 3.0994626528e+04
2.579728e-02 3.0893761047e+04
2.590658e-02 3.0795207989e+04
2.601627e-02 3.0693696166e+04
2.612636e-02 3.0591397946e+04
2.623686e-02 3.0488658659e+04
2.634778e-02 3.0385630029e+04
2.645913e-02 3.0282457220e+04
2.657091e-02 3.0179878617e+04
2.668314e-02 3.0075740843e+04
2.679582e-02 2.9970379023e+04
2.690898e-02 2.9862630119e+04
2.702261e-02 2.9758753164e+04
2.713673e-02 2.9659477928e+04
2.725135e-02 2.9546217929e+04
